id	filename	md5	size	state
b668d085-9a13-4d78-a973-eba35b289c64	506c4b04-b41f-49e5-84d0-b86ddd8a445e.rna_seq.augmented_star_gene_counts.tsv			
a40e6f8b-3e87-4a28-9e8c-c092a8d3bae8	4c93d858-84fa-4423-827b-5f4b0dcae904.rna_seq.augmented_star_gene_counts.tsv			
3f6cc2ce-245d-4eed-831c-ad4165376e69	a903b2e0-a595-45e4-9532-58d0ad4d55da.rna_seq.augmented_star_gene_counts.tsv			
4d2c5caa-ba0e-49ed-8c9f-2df4c857f4dc	b8c39c47-e4ad-4ef1-b4d8-bf5825292890.rna_seq.augmented_star_gene_counts.tsv			
25a938ba-21c3-4053-b5e0-f1bbb2eca3df	14337deb-f1c1-4cdf-93b2-40266fa2c83e.rna_seq.augmented_star_gene_counts.tsv			
7e9a384d-04ae-4739-9ee4-1e97628b5a58	7afabbc8-6a22-4640-b680-70cbcd3484ad.rna_seq.augmented_star_gene_counts.tsv			
8a0f7072-476a-41b3-aaf9-8c053cbefdae	20ef5a34-bfc8-4e7d-bcdf-3c08a54cd0cc.rna_seq.augmented_star_gene_counts.tsv			
c013ba53-35bf-4b40-a744-21f390303dee	6a4d9398-65fd-408f-b92f-def4db9c362f.rna_seq.augmented_star_gene_counts.tsv			
4f74695e-ef5a-49c1-a813-6d65f223d7e5	50540567-2f02-41c1-b09d-7885c9c64e7f.rna_seq.augmented_star_gene_counts.tsv			
d8251860-ff31-4639-9dcf-88b4d44d18ce	aabd9d0c-6892-4d07-a294-eb9d23dff6dd.rna_seq.augmented_star_gene_counts.tsv			
5efe8382-333c-4400-a24e-2dab54ec38b6	07533847-208b-41f3-949b-bc6c91a6c3f3.rna_seq.augmented_star_gene_counts.tsv			
f67853ac-b2db-4782-96f3-1d0338fac60d	6816df96-8498-44ae-b6bb-c687f322b6e3.rna_seq.augmented_star_gene_counts.tsv			
c9c4cad8-754c-428d-8e21-6e6806fe54fe	5b2880f4-1346-462e-b832-d37da84af634.rna_seq.augmented_star_gene_counts.tsv			
74ad1b3f-bc69-49bd-9b7f-b4819ba155f9	19838839-8987-449b-9f11-5c65d4435c18.rna_seq.augmented_star_gene_counts.tsv			
e5e2751b-3571-4e99-9f34-f7d6612fd1d0	222c1c1b-7e97-403c-bf16-46e67a6715f3.rna_seq.augmented_star_gene_counts.tsv			
e18bc3e3-1cfe-4d3e-a503-60272c802bdb	041cd2ad-3b5a-45c9-a901-3eb2a3998a0f.rna_seq.augmented_star_gene_counts.tsv			
b6a38e2a-0044-4d7c-a223-1bf169d4e088	298480f0-283e-4f33-8d94-349e14c398c0.rna_seq.augmented_star_gene_counts.tsv			
24d7be4b-6e28-466b-a6ee-a514b4d680cf	7a0ce15a-2955-4e6e-8f5f-bc9624312e39.rna_seq.augmented_star_gene_counts.tsv			
405ee967-a2fb-401b-82d5-f029bc0b2e68	ae420dd3-e666-4c4e-aaa7-fc7ff62f3121.rna_seq.augmented_star_gene_counts.tsv			
beec4ce7-c642-4d08-8f2d-ea3b4856f07f	8f6f0f75-9f19-4016-ad7e-311bd1c01369.rna_seq.augmented_star_gene_counts.tsv			
3a3344f6-76e1-43b7-9f23-591642400ae3	0cb88be8-91f9-48c3-95f3-02c667df71a5.rna_seq.augmented_star_gene_counts.tsv			
95285ee2-cc8b-4f0d-b3da-ae146c1efca2	aef2bec8-0a64-479b-9a3e-06b3b0d9108f.rna_seq.augmented_star_gene_counts.tsv			
86eb64f4-027e-4ac7-8d7c-55e8aadb1014	c3d7bdb7-dc18-4d0f-b72d-b1a4e36dbbc6.rna_seq.augmented_star_gene_counts.tsv			
6ddaa57e-0b22-43e7-9c2b-6212af18b2f5	af2b65a7-e6b2-4bbd-8cb5-4d81fe4a8a4a.rna_seq.augmented_star_gene_counts.tsv			
2f940d2e-7aca-4897-8a52-2eed03d5b002	1b4a799b-96e4-48da-b94c-486bc2a8ae91.rna_seq.augmented_star_gene_counts.tsv			
32d7d3ba-a8b4-413d-9cc7-d907daf8b407	1d5ccd61-40d4-4ef9-a9cb-822d0324d755.rna_seq.augmented_star_gene_counts.tsv			
26186ce9-f0d1-44b4-80b5-729dd6bcd23e	db74d0b6-1bd8-4bfd-a8e9-40b96e883ac1.rna_seq.augmented_star_gene_counts.tsv			
a6095079-12c7-4de0-a779-e1c639db5541	713a8a63-9dec-4b0f-86d7-6b620541c1e2.rna_seq.augmented_star_gene_counts.tsv			
01d607fe-fc0b-441f-9528-8495666cd83e	8ccd8cbb-c886-4fc4-b3d2-19476681da78.rna_seq.augmented_star_gene_counts.tsv			
37c03292-c234-4213-8b85-82dbf675248b	003a812a-3e6b-413f-b1ec-37f4a31d4684.rna_seq.augmented_star_gene_counts.tsv			
aea0d82e-1955-43f7-b3c9-4299a2f7a456	20a46b1c-b901-44cb-96e2-adb083059e03.rna_seq.augmented_star_gene_counts.tsv			
edf5ea47-414a-4e58-be4e-942e749a4733	778c044c-a40b-4dc3-a109-ec33a8ffef4d.rna_seq.augmented_star_gene_counts.tsv			
ac1b4443-36d4-4cb0-8297-6edae4520c9d	fdcd32e4-2c80-4215-a64f-9e33d5eb68db.rna_seq.augmented_star_gene_counts.tsv			
2f31d626-547f-4163-a934-4550c7302dc5	e6c8e8c5-320d-48c7-bda7-0926977c1fb7.rna_seq.augmented_star_gene_counts.tsv			
44fafd9e-b603-48f0-86ec-2022601f139f	1c15d5d5-c021-41cf-b1fb-2f7e32279674.rna_seq.augmented_star_gene_counts.tsv			
01392dce-a8df-4803-aa61-d14956d801a4	1296f6cf-ced5-42ce-9aac-0d30eb630f1a.rna_seq.augmented_star_gene_counts.tsv			
1f40b3db-3351-4dbc-8560-5c5b6a0e0def	a057783d-e497-4985-bcc7-0ae48388c883.rna_seq.augmented_star_gene_counts.tsv			
f0710431-74a4-4b7e-a715-885b09db10f2	a3e73737-78a8-4e9c-84bf-067c50927efb.rna_seq.augmented_star_gene_counts.tsv			
abbfd050-61b3-4138-94d2-19a11fe55407	ac2a06b5-e7e1-448b-9d57-50c9bc44ce27.rna_seq.augmented_star_gene_counts.tsv			
6bbf7ecc-6210-4173-956a-aa241cbbff2c	c83c1267-97c6-410a-9922-af05e099e427.rna_seq.augmented_star_gene_counts.tsv			
c04eb652-77ed-4acc-8303-38d623e3cd28	2cf1397e-7b03-48c7-8b37-68a8d59eaffb.rna_seq.augmented_star_gene_counts.tsv			
9adb359c-7196-4b9e-8cd7-b6b207521db4	efdfb4b0-ba6f-43e1-ba1a-6f22e396a1a5.rna_seq.augmented_star_gene_counts.tsv			
041aeb93-f142-40c9-a878-2a10d3d1d2cf	054bcc02-0463-4a2f-94a7-b268c15a47d4.rna_seq.augmented_star_gene_counts.tsv			
a70a9ffa-3c34-44e8-a5c8-987c1d75eec0	138ba5a4-899c-42be-b41c-41c86f031f95.rna_seq.augmented_star_gene_counts.tsv			
16680c4f-fb49-4bd0-ba7c-58f132ca77f3	bf267abc-f008-4121-a0d6-039adfdbfb08.rna_seq.augmented_star_gene_counts.tsv			
34b7ac84-d020-4841-98d5-fc86aa7798de	66c48e87-efaa-4fb4-be69-89ed505c52b2.rna_seq.augmented_star_gene_counts.tsv			
6adeb3ef-4d4d-4e3f-945e-c4e39fad122d	68617c39-3baa-4f30-9ad1-ae550ff38cd9.rna_seq.augmented_star_gene_counts.tsv			
1e861ec0-54c1-41c0-ab31-990b60316cdb	14f7ef5e-708f-4196-a873-aedaaccac1c1.rna_seq.augmented_star_gene_counts.tsv			
6a8370d5-8873-4f35-b6b5-31869f58a736	ab0765b1-777e-4c82-929f-68156b150072.rna_seq.augmented_star_gene_counts.tsv			
df5d5bb6-d9cc-43bd-b03c-9721060f1ad7	ff66de71-61ea-41de-88bc-0bafa817056a.rna_seq.augmented_star_gene_counts.tsv			
b4d80398-c339-407b-94d3-57afa590e16d	18ed5122-3bb8-43b6-94c2-acec0129fc78.rna_seq.augmented_star_gene_counts.tsv			
34e3a8ec-b5c4-45e7-8370-fda9d20deaec	8e78d4b9-7fc2-41e1-9d56-d4435e062ca3.rna_seq.augmented_star_gene_counts.tsv			
c10a8f09-e01d-4321-a0d8-a909418fb8e3	a7304254-e80c-4975-a56d-d0362c29f72c.rna_seq.augmented_star_gene_counts.tsv			
69252a54-bbd0-4e93-a936-6dcb920acfb3	d1d934ef-2e6d-4d28-8418-9a0b5ef66c0c.rna_seq.augmented_star_gene_counts.tsv			
c0d34a08-d870-45e2-94c5-24e45d1f1356	202c962b-eb8c-49fc-af4b-afccfdcd76be.rna_seq.augmented_star_gene_counts.tsv			
b78ac464-2435-4d29-b287-61383ee4aecb	2b972d57-78e5-4ca8-95cf-236226255a23.rna_seq.augmented_star_gene_counts.tsv			
495475bb-30cc-40bd-8640-cc35ab2a240a	e9b6c450-5b4d-45d8-aef1-3b0d2a9fc489.rna_seq.augmented_star_gene_counts.tsv			
a95ddac7-9b25-4bd5-912a-9fa6c537b10b	46ce5212-60ec-4cce-935f-2d24bef60d95.rna_seq.augmented_star_gene_counts.tsv			
6ffe0480-a95b-433c-b7fa-a760360f7ae4	b51dbbcd-4a4d-41e0-955e-c3c1f0e1335d.rna_seq.augmented_star_gene_counts.tsv			
c778256b-62cc-4642-886f-f2950526f374	e8ac63c4-fc48-4b20-9e7f-abb81afc1ac3.rna_seq.augmented_star_gene_counts.tsv			
657aad16-3e2f-4934-a5c8-0e5273c20469	840e7696-0620-4eff-b89b-d51c4fa76eab.rna_seq.augmented_star_gene_counts.tsv			
a1bf61fc-7a12-4b94-9b39-d468a7df361d	d9bf7e07-0073-4fdc-952e-ab9160180871.rna_seq.augmented_star_gene_counts.tsv			
bb40fdc5-b4bc-4314-b8f0-9c98954fc5ef	838366c0-4d5a-4937-b207-48830be359c1.rna_seq.augmented_star_gene_counts.tsv			
72fd70e4-4c48-42a4-b77d-39a524fe517d	80bc6ed2-f817-49e0-9301-8aaf0b0bbc62.rna_seq.augmented_star_gene_counts.tsv			
bf51cf1f-c9a9-4923-af87-b80ac8450edb	22f7c6ac-75a6-4416-a5a2-c2eeb005def8.rna_seq.augmented_star_gene_counts.tsv			
7eb3d86e-0bd6-4f3d-b4fe-c4702b46ac5e	300cd155-2964-45e5-86e5-68e83fb3e37d.rna_seq.augmented_star_gene_counts.tsv			
0d99adbf-a53d-4f67-8894-a906faa8cd0c	922e6313-d9f9-49d0-8941-5d046fbc0f1a.rna_seq.augmented_star_gene_counts.tsv			
1140cd49-2d5f-4830-a135-bb887567be41	8dcf6e9e-0a20-4199-a732-b2c5e3f0a7c7.rna_seq.augmented_star_gene_counts.tsv			
41ead8d0-85e4-41ff-9e51-8afe1e51ea6b	06abcea6-aa83-4200-8235-dfb9cb1b5de2.rna_seq.augmented_star_gene_counts.tsv			
b594be41-26d7-4416-b694-ea33bf89b9ed	be6549b0-a0ed-4623-9af9-e678639021cf.rna_seq.augmented_star_gene_counts.tsv			
44699ea6-738d-4130-9938-9932dd1c7acb	7190de23-3263-4eb0-ab90-0c84735b17c8.rna_seq.augmented_star_gene_counts.tsv			
c5cec55e-35d1-4203-9392-60aa8794534a	24887d91-0d37-4019-87a5-b1b1559fb6f9.rna_seq.augmented_star_gene_counts.tsv			
616b2f3b-b80f-4935-b9ce-9e7fa0739f6d	a020086f-9e3f-455f-9447-15909d2bc710.rna_seq.augmented_star_gene_counts.tsv			
4bd409db-831d-4892-aa7f-e5e5bbd5bfae	4d2209df-9e4d-4b55-bd0e-4b3503316912.rna_seq.augmented_star_gene_counts.tsv			
f8b3eb55-0a76-4f8c-bf8c-f99767c352fd	84c189b8-d7ea-408c-83c0-2eab33fd22c3.rna_seq.augmented_star_gene_counts.tsv			
a6d8ea07-b43b-491b-8acd-09f57c4b3a3b	963cb78b-6480-453f-9f62-d92c205f034a.rna_seq.augmented_star_gene_counts.tsv			
bfc9aff7-93e2-4331-9722-764f599e9409	b31f0c5b-e917-4d4b-9605-61a5aede7cad.rna_seq.augmented_star_gene_counts.tsv			
1ba64243-b3c1-4b6b-9899-64944a3da9ab	0c097ee8-b601-4262-b2b6-d30cfd4c858f.rna_seq.augmented_star_gene_counts.tsv			
6d07e0d3-5fcb-42a2-867f-34e6d59a1892	0f76a49f-1f61-4863-872c-e090e460d151.rna_seq.augmented_star_gene_counts.tsv			
5e362910-3262-4ec6-a00b-27b9b2e4f4b9	36e581f2-5079-4a3e-823b-9a807fe53122.rna_seq.augmented_star_gene_counts.tsv			
61ecc8c9-7809-49aa-9c7a-30b269e71c22	b17217f8-a451-4623-88fd-37bb2d6f1112.rna_seq.augmented_star_gene_counts.tsv			
d1633c45-ff9d-4fdb-bf27-28fedf653eb1	07ae4f59-8955-43ae-b8e4-04d40a4af8c3.rna_seq.augmented_star_gene_counts.tsv			
6911eac4-95c9-46c4-ad67-59c29bd85aa0	cb250c66-1894-430c-8858-27b8ad932803.rna_seq.augmented_star_gene_counts.tsv			
4053afaa-596a-4a22-bf80-d413794d80e1	0d73996f-867b-4200-9a02-9dc5f55a5177.rna_seq.augmented_star_gene_counts.tsv			
622b94ac-8bef-4606-8dcb-5ec6eeba3dfe	d80870b7-539d-4b03-b205-9becaaaf6921.rna_seq.augmented_star_gene_counts.tsv			
ee3bb002-0561-4bf4-85bf-d4425036579c	2df3ce06-cf8f-477b-83e5-c5fdb8473d86.rna_seq.augmented_star_gene_counts.tsv			
2a82e572-e911-4103-b01a-8a5fc8dcc8a6	16a4979e-c57f-4341-8471-3dea2a358a96.rna_seq.augmented_star_gene_counts.tsv			
3cf8f0d0-caaf-493b-987f-3259db70dadd	f26bfb05-5870-4f75-b9ba-1c6fa28e35ca.rna_seq.augmented_star_gene_counts.tsv			
a7f46029-9c1a-49bd-88ab-61664e345f97	de53dd9c-416a-492f-89bf-a79866fd3f2d.rna_seq.augmented_star_gene_counts.tsv			
46c49b3e-0cf1-4c97-b6aa-205043d0d34b	4448681e-ab96-4ee1-b5ef-0cfb5921bb41.rna_seq.augmented_star_gene_counts.tsv			
a0e5df28-f34e-4fc8-8100-ea276c5956e4	062971ce-dde4-4ff0-b244-92424d9e93e0.rna_seq.augmented_star_gene_counts.tsv			
08c1c957-1ef0-48c2-8131-e1e9f29f9b02	6de014e5-5283-42d9-996f-78a3a71202c5.rna_seq.augmented_star_gene_counts.tsv			
5706bf95-e372-46d4-ae27-7f02ecfb43c7	32771801-2560-4ca5-969e-5156d880f770.rna_seq.augmented_star_gene_counts.tsv			
7a541f8d-3af9-4f94-9096-3c3953199f39	6ba3eb7c-7d71-4948-8813-4a260185f7b0.rna_seq.augmented_star_gene_counts.tsv			
9c2a05d4-9f94-44bb-b1ee-a71f4f1c5e8f	e15a9105-47f3-4e2b-a9f4-697c311ec0a4.rna_seq.augmented_star_gene_counts.tsv			
892eed19-fe56-4ae7-8785-894ae16026ea	07fdaba3-2f28-40b9-9d40-fac131c97e15.rna_seq.augmented_star_gene_counts.tsv			
568f568a-405a-4b79-a52b-a48b712cb4fd	f4f442e1-b6cf-467a-ae5e-ccf28a7f940b.rna_seq.augmented_star_gene_counts.tsv			
be6dc660-6d65-443e-9865-432eea2ad1aa	137b6651-a874-4806-9700-d303642c6ea8.rna_seq.augmented_star_gene_counts.tsv			
00493cfb-cfcf-4994-b4f4-3f1ff94e21f8	6d1ffd0c-ba13-463e-b5c4-20d2dab6294d.rna_seq.augmented_star_gene_counts.tsv			
73c3420a-f453-47f7-9d80-ad0ddc8e4000	1931e031-f7a9-4b2e-93e3-4db2788d2295.rna_seq.augmented_star_gene_counts.tsv			
b4b4e9e2-b661-4968-a347-4d6086cd0cbf	5d8d3faf-48b2-4e58-9735-4c4759dd225b.rna_seq.augmented_star_gene_counts.tsv			
cec32dbb-d343-44b8-a816-9c616d23c16a	4d0dcf46-3239-4079-a378-36805f0b4407.rna_seq.augmented_star_gene_counts.tsv			
6931c961-ab7c-49a7-ba4f-d1a91de1d106	68314319-c717-4d9d-8c11-041f07153aab.rna_seq.augmented_star_gene_counts.tsv			
09e82288-aaa9-43c7-81ec-d1f98e18a798	24c0dd7a-dc2d-415d-b839-0e5ce7eacd54.rna_seq.augmented_star_gene_counts.tsv			
6e51b34e-3765-4dc7-b958-4131d0802810	49c5cc44-1e64-4099-8661-12562b384351.rna_seq.augmented_star_gene_counts.tsv			
3e1c0989-8575-4d69-88b4-623292093043	9d2e1bb0-f115-4a6a-b856-1c8f165a5be5.rna_seq.augmented_star_gene_counts.tsv			
c87e7072-34b2-4aab-bfb8-0fd61d926fb0	0d71c5a0-b2f3-40b8-a6bc-0dd1d3035fb1.rna_seq.augmented_star_gene_counts.tsv			
745aa662-a927-4863-80d2-7b9f222d708d	ff7a7f2e-e2dd-491e-b908-4cd0dd7a321c.rna_seq.augmented_star_gene_counts.tsv			
cb33a073-f47e-407f-af93-92387244aa29	5ed4fadf-ed73-4b2c-9a9b-d557938903cc.rna_seq.augmented_star_gene_counts.tsv			
d9f2f627-8527-47be-bb59-fe7033c3499d	eea95bfb-a897-49e3-b038-66ef69186eb0.rna_seq.augmented_star_gene_counts.tsv			
84d1f1cb-ff06-4cc7-9866-67d738bac419	eb102931-4d5d-469d-82bb-187c6e81d6fb.rna_seq.augmented_star_gene_counts.tsv			
8fc09183-9ad5-4b27-9081-772a9895da69	4db0b656-4be8-4213-8a1e-5575422846c6.rna_seq.augmented_star_gene_counts.tsv			
9eda745e-b182-4611-a4a6-242db8a07337	0269349e-aab4-459d-8a8b-99534c01c90e.rna_seq.augmented_star_gene_counts.tsv			
c5cee1b1-52af-4448-9ce3-443eee654433	457bdc65-d642-4831-b74c-18bd1e22507d.rna_seq.augmented_star_gene_counts.tsv			
90e2ec57-78b3-4aa3-9613-2be94e2bf716	fe5b1f22-3dca-4d1a-bd88-e276f27444d5.rna_seq.augmented_star_gene_counts.tsv			
f251a0a3-2d9d-4b3e-9277-9a7bdec380cb	a4908584-21e0-45f8-a1aa-3d39d65fe606.rna_seq.augmented_star_gene_counts.tsv			
7a135d57-ce55-46bc-99d3-d7acf7c2751a	9d1c4e41-2ef6-4cac-98c0-e34dc8d01736.rna_seq.augmented_star_gene_counts.tsv			
045ffab4-4408-4550-b46c-ba0b237bb00f	7f03f1ba-e5b2-47da-bed0-d178d3229b92.rna_seq.augmented_star_gene_counts.tsv			
d10f39f7-70e3-442d-bac2-0d8900f03dee	710723eb-e59d-4f3b-b6c9-fd6c98f8c9c4.rna_seq.augmented_star_gene_counts.tsv			
16115315-72cc-454c-93dd-ec6c6310a8f1	b09f858e-aa79-40a8-8546-de32adb89bbb.rna_seq.augmented_star_gene_counts.tsv			
55ccd178-6f91-496a-ad16-d82e45928366	47d2e5f4-209d-463b-b6a2-c8a94648b0ea.rna_seq.augmented_star_gene_counts.tsv			
1feab715-ee67-489f-bf47-af5079f2d875	60ba9621-a7cb-4b84-b346-c54dc124c991.rna_seq.augmented_star_gene_counts.tsv			
b5506833-abd9-4411-b9fd-4516fbc6fafc	e470856d-7498-4944-b474-733af0611aaa.rna_seq.augmented_star_gene_counts.tsv			
151e8d75-31ae-4cf3-ae8b-f5f105e6363a	d7c088d5-de13-4b11-a69d-a05c11bbb2b0.rna_seq.augmented_star_gene_counts.tsv			
5a56089f-5a40-481c-a344-99309cd1d4cd	c51640e1-b1e3-409a-8d71-7495593e1e98.rna_seq.augmented_star_gene_counts.tsv			
86675e21-b06e-4496-b1d8-e30c4d1b0668	6707b6bd-90d3-4dad-b062-18a9d90ad78c.rna_seq.augmented_star_gene_counts.tsv			
5475ae6f-f1d4-415e-80e4-66f2ddf4231f	07c85a62-e81a-4eb8-b758-79113ad15012.rna_seq.augmented_star_gene_counts.tsv			
2399c612-2197-4e5b-8b3a-7c9927da9ea6	a2fa11ea-71e4-45b8-81ce-4e1b75eac180.rna_seq.augmented_star_gene_counts.tsv			
1a487e51-fd6e-4228-80f7-d3f864cf45f2	6502ae6c-e389-430f-957a-7d25f6a41141.rna_seq.augmented_star_gene_counts.tsv			
9826930c-b7bd-49ba-b824-1f940e207f4b	f8514d71-3592-4b54-b4ef-fd3373bea997.rna_seq.augmented_star_gene_counts.tsv			
0398eb84-be87-4906-9e22-cb94494b54f6	85de0d7a-0624-4cd6-a33f-146b11b1b306.rna_seq.augmented_star_gene_counts.tsv			
f6767fe8-f7a4-4993-a785-b0eaefc2f798	813197b7-7cc9-4661-8f1d-37bed3fac812.rna_seq.augmented_star_gene_counts.tsv			
8b710010-8a49-469f-9b0f-58c79916ae37	7d54f864-edd0-46be-88e2-e1de4f3269d8.rna_seq.augmented_star_gene_counts.tsv			
4bdddb3c-3639-451e-ad97-664fc48b6bf8	ebf77831-623c-4a82-8fb5-76dd437c1331.rna_seq.augmented_star_gene_counts.tsv			
d3c1273c-e516-4180-8d21-86ce947ddf22	f4be9bf5-56c9-46e3-afe3-f3de382e78b6.rna_seq.augmented_star_gene_counts.tsv			
38f3f620-6776-4d79-ba15-f562e6f30277	940fdde3-3a55-4eff-9bbf-697393487837.rna_seq.augmented_star_gene_counts.tsv			
0401cfb1-2922-40fb-bb2c-f5c6966dbe49	4a9685ac-1be6-4253-bfd0-2fcf182e37c3.rna_seq.augmented_star_gene_counts.tsv			
340f6bf2-e251-4e6e-beb0-0d835e292df4	934910be-b029-4990-86be-d73e637c19fa.rna_seq.augmented_star_gene_counts.tsv			
e6b99e42-89f2-4666-a76f-1c33b99d0f0e	bbbe5d40-e4e5-4b03-98a6-3743e8bf0b45.rna_seq.augmented_star_gene_counts.tsv			
a7f51de2-26ec-4719-89b8-161c9d1f0790	48edc200-db1b-47f5-9c5a-1538d4e48913.rna_seq.augmented_star_gene_counts.tsv			
22ba6691-d4b9-4067-9acd-17cf251d89b7	8ae968b8-8b1f-433a-8d92-5ea3413bd4be.rna_seq.augmented_star_gene_counts.tsv			
b3a80fbc-9066-4bc8-88f0-3f20d52f6489	e70a35cc-868c-4c31-af69-a0b2b566936d.rna_seq.augmented_star_gene_counts.tsv			
3a7dfe12-5054-4679-a560-6c8bb9230614	aa39d1fe-f81d-43d1-8da7-caf8030f76e7.rna_seq.augmented_star_gene_counts.tsv			
2c2078a4-b77d-4cb7-ab07-bacf57cdec28	581c3cb6-8fa7-41f0-9744-96150e1e3cf4.rna_seq.augmented_star_gene_counts.tsv			
7c415019-de42-47b3-b2d9-31190418e857	f438f909-8356-4da5-aa6a-321588c3486a.rna_seq.augmented_star_gene_counts.tsv			
382c3d30-4a8f-4173-8b28-38795909bd34	e0a2dde1-3c62-4630-9984-2390aac84b86.rna_seq.augmented_star_gene_counts.tsv			
bb140b85-ab50-48ff-92e2-e8575b717cea	41e061eb-8cae-44fc-a6fa-8eac6961819b.rna_seq.augmented_star_gene_counts.tsv			
524edfcc-daef-49b0-88a7-28832e4adf10	14948a4b-b3b9-48e3-afb0-fcba92314876.rna_seq.augmented_star_gene_counts.tsv			
a6539e64-aeac-4a51-9a35-b088be14668c	f640aac0-d47e-4591-8b7c-a8d2f4d02c6d.rna_seq.augmented_star_gene_counts.tsv			
f58540cd-7ad0-4167-b984-3506713d5da1	a797f165-44ad-49d5-a75c-b4e1e3f6d67d.rna_seq.augmented_star_gene_counts.tsv			
060bb9a8-70e4-48bf-949a-9a4da4fe321f	203afd4c-6bf9-4d27-a03f-62067f6fb9bd.rna_seq.augmented_star_gene_counts.tsv			
4a71dd8d-e7d7-4444-bf25-e25bbc620d8f	5a08f79b-8c12-43d5-a3bb-bd5c9b6fbc5b.rna_seq.augmented_star_gene_counts.tsv			
a8c8404c-f376-4d3d-bf50-2e1aac8d3afc	2ee16d44-339f-48a1-bd11-f80b3e58d4d2.rna_seq.augmented_star_gene_counts.tsv			
88983362-a45a-4eb1-bdd2-e7b2705d9c88	062ca800-51cd-4ad9-b701-673437972b05.rna_seq.augmented_star_gene_counts.tsv			
27794773-b10f-4ef7-9c19-90958bfc3d2d	05f9ee0a-56dd-4add-b515-df2d188a0d68.rna_seq.augmented_star_gene_counts.tsv			
704b983d-0e29-4b10-b00a-f0c2c87212a8	d24d7323-d75f-4f27-9290-b5d245f85623.rna_seq.augmented_star_gene_counts.tsv			
2df35b3b-edea-4aa2-9cb9-9c3699e8ca16	3c3bba05-6653-4c5e-9443-c44952ac746a.rna_seq.augmented_star_gene_counts.tsv			
03a11c55-c144-4215-a996-391eed03cc80	66cf6609-a66d-4c1f-969e-0329039a2882.rna_seq.augmented_star_gene_counts.tsv			
465b74a3-2a01-425e-8c1f-45c8ee19f51c	ca79ea33-d282-49e9-8d21-cbb8c9ecd6ee.rna_seq.augmented_star_gene_counts.tsv			
b6f1ca49-344f-4408-be54-a0c35aed9ff2	bebd58e3-e083-46c5-8f5c-75eea307cff3.rna_seq.augmented_star_gene_counts.tsv			
a14a2fc7-3f99-4ba8-a6e2-41a72a0f59d4	75f5f579-aba4-4d39-8519-5de8997d8d77.rna_seq.augmented_star_gene_counts.tsv			
1d4ba820-5dd1-4e71-8f25-279af45fc003	b1796ef8-72e2-41e9-88fe-43a86176f845.rna_seq.augmented_star_gene_counts.tsv			
489bb150-5eb7-46af-9c6e-9881016b6ba7	8c44dbc3-a9fa-40cf-b17a-6d77393cf29f.rna_seq.augmented_star_gene_counts.tsv			
bd237b46-b737-4651-9e7a-612e04632a6f	abdfa14e-93dd-4987-86c1-679aaa560c18.rna_seq.augmented_star_gene_counts.tsv			
3a786e65-0e2d-4472-8532-551994771b06	2a177b8a-c4e1-4016-bd24-0f640393e9e5.rna_seq.augmented_star_gene_counts.tsv			
df9d9752-4206-49bb-bebe-996d4a4f119f	6ccdc50e-57c4-4560-b58f-e91d19fe4b2f.rna_seq.augmented_star_gene_counts.tsv			
2ff763c7-5655-415f-8d88-2700c8be16c5	02d1005e-17f0-45ce-89e2-4dc9657839b9.rna_seq.augmented_star_gene_counts.tsv			
88d9d603-1444-4774-addd-71412a3805bf	74fcf1b1-5a5d-4503-a5a2-2eba2c8fe96a.rna_seq.augmented_star_gene_counts.tsv			
7ccb0411-d6a2-434e-847e-b4d65f2b1142	7acc59c7-cdf6-41d5-a82a-d8696586e327.rna_seq.augmented_star_gene_counts.tsv			
36967820-2fb2-41f5-9fa8-b2021d09e0ad	4d7feeb8-25fb-424d-83ca-144102bb869f.rna_seq.augmented_star_gene_counts.tsv			
897b51e4-4451-4912-afc3-4866a618573d	d49e00ed-2b3a-43c9-beb1-34be64f6d386.rna_seq.augmented_star_gene_counts.tsv			
509ac1c1-9c94-4b12-a1a2-599bc2769435	1eb2880a-311d-4ec7-a70e-be28c67898e7.rna_seq.augmented_star_gene_counts.tsv			
c3afcb4c-394b-4876-aa92-00500e9bf740	335bea46-446e-4187-9078-751fb229913d.rna_seq.augmented_star_gene_counts.tsv			
1217b52f-535e-4a57-a23c-8bc37ac86dbc	93468848-4325-40e5-b846-a59820dbe7f6.rna_seq.augmented_star_gene_counts.tsv			
3094c16a-dcee-443d-8f7f-d50af40404f9	eed9ee8c-65ef-4361-b7ab-00a636a6b622.rna_seq.augmented_star_gene_counts.tsv			
6963bebd-6efa-457d-b2b1-949576cb32e4	56e2c9b1-8630-4efa-b230-806cdb99466e.rna_seq.augmented_star_gene_counts.tsv			
7a8db4d9-ddee-4f17-bf71-d33e43afaeab	d99a478b-874a-4176-aebe-0dad2025836c.rna_seq.augmented_star_gene_counts.tsv			
35f5a366-f3c5-42e4-a88e-fd489f71b2de	d2802c63-3ddd-48a8-a783-f65a9109541a.rna_seq.augmented_star_gene_counts.tsv			
f97ae484-c4fd-4253-896e-3e3f96471f05	b92a6b85-da4b-4ce0-bc1e-fd8908f1edba.rna_seq.augmented_star_gene_counts.tsv			
ccfa22c8-d440-460e-899d-98ce642effca	423d10bb-1195-4c89-8aab-8cfe926097e9.rna_seq.augmented_star_gene_counts.tsv			
