gene,log2FC,pvalue,mean_cancer,mean_normal,FDR
LOC101929787,0.07162874168223565,0.3705325251298013,4.045848976215568,3.9742202345333326,0.5063782209395445
LOC101929841,-0.22146650027425174,5.195473613506689e-05,6.042234541125749,6.263701041400001,0.0001730815903858955
LOC101929842,0.01439118115515603,0.1386217550459456,2.108015705532934,2.093624524377778,0.23167755700885576
LOC101929855,-0.3656892021596798,0.00012643574437584153,3.7495683041736534,4.115257506333333,0.0003973694823240734
LOC101929857,-0.059434477095544835,0.4807587632243333,8.284761464215567,8.344195941311112,0.6102163820355456
LOC101929864,0.3071806331756477,0.001451611507642706,7.403071404508982,7.095890771333334,0.0038579244157120585
LOC101929865,0.056635584751695944,0.025246283731934972,3.40470952348503,3.348073938733334,0.052550488699660856
LOC101929880,-0.0030826598455098164,0.972788144451829,3.6434109477544903,3.6464936076,0.9837086866904379
LOC101929886,-0.28581971048383004,0.10052750543677672,4.351703452916169,4.637523163399999,0.17653460161128648
LOC101929889,-0.014913103084498225,0.6118882011704181,7.404961485137724,7.419874588222222,0.7246002817027672
LOC101929897,0.03543009347611514,0.0009525846298663436,2.2793913050538923,2.243961211577777,0.002612231570745745
LOC101929910,-0.1837697511712566,0.07601776701176166,9.070522179628743,9.2542919308,0.13889845944969706
LOC101929926,-0.0005805472431137382,0.8611531463699759,2.067767377556886,2.0683479248,0.9109070906836693
LOC101929949,0.00674864591017954,0.3309571033801182,2.2515790709101795,2.244830425,0.4646242092766208
LOC101929953,0.00755877230179669,0.12893850441762408,2.3366012701017964,2.3290424977999997,0.21764020516969673
LOC101929963,-0.001394878774318542,0.8529518047346727,2.5754842200479042,2.5768790988222228,0.9056774314242302
LOC101929964,0.012434922633931755,0.567482704550222,2.5332703067005986,2.520835384066667,0.6876562129347547
LOC101929988,0.04398224957351937,0.0031233582955022252,2.977457301017964,2.9334750514444448,0.007823783424686984
LOC101930026,-0.024831343006387563,0.5704126932003413,5.085675915526946,5.1105072585333335,0.6901296822179582
LOC101930028,0.00017356896274112188,0.9839418832976334,2.4889390784071854,2.4887655094444443,0.9896514106668653
LOC101930048,0.006678943677711269,0.6367902350205836,1.8290920969221556,1.8224131532444443,0.7444946641426139
LOC101930052,-0.6345717656009313,3.643169154857242e-05,2.9607724889101803,3.5953442545111116,0.00012400432946018105
LOC101930059,-0.39795270947451744,7.480903905999869e-05,7.453968713814373,7.85192142328889,0.00024374076977068393
LOC101930067,0.1042616326126411,0.016610344335664592,2.866507199790419,2.7622455671777777,0.03606763579766593
LOC101930075,-0.17677050241596604,0.05343096273697065,9.518524073317366,9.695294575733332,0.10218904358576082
LOC101930097,0.021071256955689233,0.5028356274996453,2.708047284155689,2.6869760271999996,0.6302079013521035
LOC101930112,-0.11152701241543816,0.057732995296440014,8.428399636940119,8.539926649355557,0.1094029263195749
LOC101930114,0.09781263291204256,0.0036386022817152504,2.68334710908982,2.5855344761777777,0.009004999481411025
LOC101930149,0.004800017547305302,0.5069485351662549,2.423694855347305,2.4188948378,0.6338934574600454
LOC101930150,0.5094175486875603,6.265069325190231e-12,7.176784497443115,6.6673669487555545,5.1304504710219215e-11
LOC101930235,-0.004928480961676307,0.7174666337144704,2.3768526918383235,2.3817811728,0.8061105225139313
LOC101930288,0.03724001527465015,0.4538707289155659,2.941159544341317,2.903919529066667,0.5854085505151444
LOC101930296,0.02919766714916827,0.654551175726923,2.6911300935269464,2.661932426377778,0.757479687452936
LOC101930301,-0.13127833904750474,0.16591558617570454,3.4934308114191617,3.6247091504666664,0.2685637503855762
LOC101930306,0.08371830036154382,0.324632291089051,4.135509522005988,4.051791221644444,0.4582384366782335
LOC101930324,-0.6541994216604117,8.204077338494188e-21,8.853555750317366,9.507755171977777,2.0559615498877002e-19
LOC101930405,0.44502139566839594,0.0021799679928430466,4.2571055570239515,3.8120841613555556,0.005611167473984577
LOC101930415,0.035513480239389494,0.7386209119520092,8.664424400083835,8.628910919844445,0.8225273272394612
LOC101930421,-0.036797950969926774,0.2687018048214266,2.5504947151856285,2.5872926661555553,0.39679193112473443
LOC101930541,-0.009131472766599646,0.26428057443602904,2.3486824900778447,2.3578139628444443,0.3912987473692063
LOC101930566,-0.0045457794996672796,0.7853907026526332,2.9147465663892214,2.9192923458888886,0.8573299433952623
LOC101930578,0.8785256364569527,3.260686942183203e-14,7.2221594246347305,6.343633788177778,3.581589881764363e-13
LOC101930593,0.17480416822727873,3.7180212369884084e-06,2.5497117269161675,2.374907558688889,1.4544080338911745e-05
LOC101930602,0.004742417502861418,0.8368422417766498,2.6500455073473055,2.645303089844444,0.8939236421798284
LOC101930608,-0.00039519194145087866,0.9622825464862304,2.235230554502994,2.2356257464444447,0.9777522277113843
LOC101930630,-0.01128576371363943,0.4020119411757441,2.5912607240419163,2.6025464877555557,0.5381169609840886
LOC101930657,0.004941772065602645,0.8130809932402367,2.563662344754491,2.5587205726888884,0.8769675341797474
LOC102467079,-0.007549631583232852,0.5477232614186301,2.4639236406167666,2.4714732721999995,0.6706576164646397
LOC102546226,0.0112752920220891,0.5775399402230765,3.0100297028443115,2.9987544108222224,0.6961284364250049
LOC102546294,-0.010628634535995385,0.25499955070419295,2.4741317568862273,2.4847603914222227,0.3800008064316871
LOC102546299,0.020804689647506258,0.4113632660208968,3.2494457835808395,3.228641093933333,0.5466658814218043
LOC102606465,-0.4470669540783767,0.00030336033588151696,4.917857065299401,5.364924019377778,0.000899172742773798
LOC102659288,0.12824709315834948,0.038953375010153134,2.822241397269461,2.6939943041111114,0.07749354145137846
LOC102723380,-0.004087214780572612,0.17076850943670602,1.9035303427305386,1.9076175575111112,0.27484408384298215
LOC102723390,-0.027832625087557794,0.3742277382114765,2.729875379556886,2.757708004644444,0.5099053507788579
LOC102723448,0.002476164128410119,0.8108527917003766,2.789853217239521,2.787377053111111,0.8756460034032482
LOC102723479,0.13944256230352625,0.0006490684478070752,2.3853185511257484,2.245875988822222,0.001832513090551071
LOC102723493,0.010532874992946528,0.07649509611755417,2.8532719077485025,2.842739032755556,0.1396479533367621
LOC102723526,-0.010264283607718472,0.2903012694423209,2.1579257389700595,2.168190022577778,0.4211586484585823
LOC102723542,0.017614377618762056,0.3306339389447326,2.4558698309520954,2.4382554533333334,0.4642754709129423
LOC102723559,-0.008774159067464371,0.7192071393350065,2.8759328750658684,2.8847070341333327,0.8073129248876488
LOC102723600,-0.0199599005213571,0.1924439788024798,2.1773261470119762,2.1972860475333333,0.30326594359120723
LOC102723620,0.010839514496074454,0.6557420094153451,2.1999526474071853,2.189113132911111,0.7583591374556761
LOC102723645,-0.0020247099437122884,0.8547197369375535,2.5213449278562874,2.5233696377999997,0.9068307992588889
LOC102723661,-0.014768777955155965,0.30247395497869584,2.2687460974670657,2.2835148754222216,0.4340841805126112
LOC102723678,-0.007342334990685817,0.8367653252881605,2.4348755658982033,2.442217900888889,0.8938832123724489
LOC102723684,-0.0028402937977376475,0.6963138688519581,2.4101649126467066,2.4130052064444443,0.7888506218953744
LOC102723692,-0.01655666859254845,0.5383966948101715,1.9646138627185628,1.9811705313111112,0.6623926642607261
LOC102723697,-0.0015967931582165917,0.7322746898515408,2.2585718028862276,2.260168596044444,0.8178086056427614
LOC102723704,0.004566824592282082,0.6939738511874708,2.28865578497006,2.284088960377778,0.7872147602959509
LOC102723721,0.22540401039693858,0.026043017577295623,4.645304036419161,4.419900026022223,0.05404664328059173
LOC102723722,-0.05703812622461735,0.011660133551963674,2.123942217197605,2.180980343422222,0.026147589500042034
LOC102723742,-0.0027098753740522064,0.8960176454305693,2.2879211193592814,2.2906309947333336,0.9343837272629194
LOC102723757,-0.003573030604790306,0.12832229203215764,1.9894751393952095,1.9930481699999998,0.21669599540156226
LOC102723779,-0.058914035079574045,0.35403701399396925,3.9472683078982036,4.006182342977778,0.48932328784726303
LOC102723809,0.010142008196673657,0.6353689235456972,2.9631173961077844,2.9529753879111107,0.7435928885281612
LOC102723831,-1.0220376713832025e-05,0.9982337467632454,2.264934940245509,2.2649451606222226,0.998742111397264
LOC102723845,-0.02090557141490379,0.4310468505054186,2.1748790215628744,2.195784592977778,0.5640786970695479
LOC102723847,0.16181518340864942,0.011094804895471586,2.5958273691197604,2.434012185711111,0.024992530866239034
LOC102723864,-0.035595989353293334,0.6938762439061256,2.4739408856467064,2.509536875,0.7871508882988199
LOC102723886,0.023363002169925817,0.12130199012993116,2.1259508738143706,2.102587871644445,0.20654830201479682
LOC102723918,-0.31539694582075883,0.004447947642319964,2.2974988757125745,2.6128958215333333,0.010842642452192712
LOC102723927,-0.0024069996481701494,0.45869960936154275,2.1016659186407187,2.104072918288889,0.5897987506125363
LOC102723932,-0.0027692082584169775,0.327310676092746,2.142263891652694,2.145033099911111,0.46099527663909073
LOC102723954,0.02125853316526971,0.3028041805208806,2.7958773613652697,2.7746188282,0.43442184915461174
LOC102723990,0.020368416620759167,0.00510635601598971,2.1987928602874254,2.178424443666666,0.01230602755907358
LOC102724009,-0.0018948469163007076,0.4786638800115629,2.006668572928144,2.0085634198444446,0.6082989609398937
LOC102724017,0.0849288182650687,0.3455789117673812,4.777066920131736,4.692138101866667,0.4804548521138532
LOC102724021,-0.009134520455089667,0.4737236011822189,2.15974559454491,2.168880115,0.6036903573798743
LOC102724030,0.0026296231116433866,0.6968533938730912,2.2484375606227545,2.245807937511111,0.7891900040497117
LOC102724094,0.05403346383060503,0.23132557501278123,3.6256509708083833,3.5716175069777782,0.35162962771010065
LOC102724112,-1.3323996435868262,1.8400869662537097e-22,5.390335963413173,6.722735606999999,5.681672036151805e-21
LOC102724156,-0.02991378055928129,0.42976599940266724,2.6877245566407186,2.7176383372,0.5630466139677638
LOC102724162,-0.0041112173463742074,0.14622749296665813,2.0603188387425146,2.064430056088889,0.24227635104897005
LOC102724165,-0.07293441639414455,0.19133769650734694,3.1436747838502996,3.216609200244444,0.3018502827342299
LOC102724200,-0.25806608757804295,0.0007677233896369195,6.325145275688624,6.583211363266667,0.0021426581062323393
LOC102724201,0.005642343421423668,0.5604431169128998,2.5148318710658684,2.5091895276444447,0.6817085866542876
LOC102724229,-0.807593619851497,3.469105475259136e-09,6.555580519748502,7.363174139599999,1.9867555701350937e-08
LOC102724250,-0.25496418528769205,0.06870214079938321,8.261824128401198,8.51678831368889,0.1273003710309271
LOC102724257,-0.7464670889164333,0.04090101722180641,5.700231253772455,6.446698342688888,0.08085233175624222
LOC102724275,0.01736672614437884,0.6880515900255431,3.350868312922156,3.333501586777777,0.7826698011228211
LOC102724312,-0.09453120622288891,0.10319909711859385,3.425557601221556,3.520088807444445,0.18051952156524673
LOC102724316,0.5633890221832338,1.4818962053232264e-10,4.035130538383234,3.4717415162,1.0103034915910436e-09
LOC102724323,-0.03398119437525038,0.250286727018113,2.3400509629580837,2.374032157333334,0.37440734319545116
LOC102724356,-0.44323865331363965,7.36689950463365e-05,7.0732013920419154,7.516440045355555,0.000240346015494108
LOC102724362,-1.1577600646149033,9.987714990622975e-13,4.621938778562875,5.779698843177778,9.133449999418611e-12
LOC102724364,-0.3534907631739177,2.959500629142164e-07,8.33715324151497,8.690644004688888,1.3360965744824923e-06
LOC102724387,-0.2940962871379904,0.0019125390524146872,3.1608728075508985,3.454969094688889,0.004974297319455274
LOC102724399,0.00653238890871588,0.3536510670862023,2.308917791197605,2.302385402288889,0.4889441304569647
LOC102724426,-0.02771627336952731,0.20174906212887453,2.139650865652695,2.1673671390222222,0.3150005828789852
LOC102724441,0.42944791094610935,0.03178572559338685,7.590142728946109,7.160694818,0.06454451377851889
LOC102724483,-0.06961157229714043,0.029759818317523383,3.1803348283473043,3.2499464006444447,0.06087658856548368
LOC102724487,-0.0044856044815699825,0.5893763300806171,2.0620435875628744,2.0665291920444444,0.7067944039123916
LOC102724508,-0.0004930335020625343,0.9425729448683462,2.3423341135868263,2.342827147088889,0.9652270947763398
LOC102724511,-0.002562087569261351,0.572709318177826,2.395028176964072,2.3975902645333336,0.6921031637832704
LOC102724517,0.18123106907451758,0.0926390663049918,3.316014264185629,3.1347831951111114,0.1646149298740457
LOC102724537,-0.004964383218229784,0.6357121048379714,2.5004978416706587,2.5054622248888885,0.7438423319368306
LOC102724561,-0.018312610365936344,0.48187779899664807,6.322627087856287,6.340939698222224,0.6112637379299943
LOC102724587,0.012160782395741254,0.1520306163735682,2.2154479900179638,2.2032872076222225,0.2501180866414583
LOC102724611,-0.07815169510618825,0.4263693880662356,3.9936195447604788,4.071771239866667,0.5601364275521958
LOC102724612,0.010385994919361874,0.3429773353084904,2.236141908652695,2.225755913733333,0.477912389272732
LOC102724640,0.003323830750898704,0.5665770646880389,2.083836077550899,2.0805122468,0.6869056401050408
LOC102724689,-2.9079573319544894,5.5515663192353875e-11,4.69882067324551,7.606778005199999,3.981813084141243e-10
LOC102724718,0.13130091555475598,0.00398735814679025,3.733263097065868,3.601962181511112,0.009791859439579362
LOC102724782,-0.08091538637152329,0.10616030714327103,5.164383690317365,5.245299076688888,0.18483736606331644
LOC102724788,0.3809737783675313,0.0010665248534618753,5.978150440011976,5.597176661644444,0.002900866458298586
LOC102724809,0.00609612368330037,0.447671362282678,2.713975402461078,2.7078792787777775,0.5802315540683471
LOC102724814,-0.17350416191310725,0.0027200607864037813,4.32512780466467,4.498631966577777,0.006896608022264906
LOC102724842,0.061754538009181736,0.009652116224963116,2.883713384742515,2.821958846733333,0.021978544907161238
LOC102724870,-0.05214839585296094,0.593563416995128,4.932970154035928,4.985118549888889,0.7104007417925684
LOC102724873,-0.06043411883313343,0.21820571487243406,2.266030083233533,2.3264642020666666,0.33576883154760184
LOC102724880,-0.059828612394809966,0.05066358523570636,2.3409664730718562,2.400795085466666,0.09762361716295785
LOC102724884,-0.2127535104130409,0.03808639057833263,8.116354494742513,8.329108005155554,0.07599342604275316
LOC102724888,-0.00174723739281335,0.6739924821617045,2.127899489407186,2.1296467267999994,0.7724032357262238
LOC102724891,-0.0010510542401860334,0.8354530586198058,2.3693086259820357,2.3703596802222218,0.8930651271361034
LOC102724905,-0.01136715009208178,0.7415918666113437,3.243272897263473,3.254640047355555,0.8247519519791738
LOC102724927,-0.014446152647638488,0.6240146074045934,2.984230406263473,2.9986765589111113,0.7344369453403856
LOC102724938,0.0024995565502323736,0.7936136112077969,2.571282111772455,2.5687825552222225,0.8634544425328412
LOC102724965,-0.013609545513639798,0.45391653164471335,2.600580722041916,2.6141902675555557,0.5854346248044556
LOC102724967,0.09525564231403783,1.1376419536951331e-07,2.2275962724251492,2.1323406301111114,5.384618928536336e-07
LOC102724975,-0.0003501895047239856,0.9660135055291781,2.460210653473054,2.460560842977778,0.9800199089481486
LOC102724985,-0.18184007342235375,0.009224482051753288,8.380651947844312,8.562492021266666,0.021103504583953128
LOC102725016,-0.1958087193182969,0.06021874873934906,3.4917813915928138,3.6875901109111107,0.11344627181196429
LOC102725017,-0.026825680281304276,0.1845229240835543,1.9777587378742516,2.004584418155556,0.2928610226853304
LOC102725022,-0.146835665896476,0.008961722386409708,6.823652255125748,6.970487921022224,0.020555810345970336
LOC102725072,-0.0585318626612108,0.27728227205130596,2.3021448153832336,2.3606766780444444,0.40626398466533553
LOC102725116,0.01661596616872929,0.34378443342407927,2.4444231954131737,2.4278072292444444,0.47868718578036357
LOC102725136,-0.028838034725215955,0.18833074882149684,2.790132873497006,2.818970908222222,0.2979331765910148
LOC102725188,0.15949011967824767,0.27853453438240955,9.355088570544911,9.195598450866663,0.40757446646600487
LOC102725198,-0.15186910338948856,0.10310328509273857,5.107744559299401,5.259613662688889,0.18036571319839886
LOC102725263,-0.1339818523528944,0.45150680655674125,4.296298664113772,4.4302805164666665,0.5833790227026339
LOC102725271,1.3075922150991364,2.5429137810956433e-06,7.205296751988025,5.897704536888889,1.0169877173827708e-05
LOC102725315,-0.00044740439813706345,0.9312161735864366,2.187878591179641,2.188325995577778,0.958099921380415
LOC102725343,0.0050044592586826475,0.6813243273841076,2.5127308896586826,2.5077264304,0.7776292354885048
LOC102725345,-0.0016207056884893767,0.8309042469130851,2.573908508467066,2.5755292141555555,0.889851917919056
LOC102725382,-0.0020628532326014692,0.4988605017684353,2.0124547958562875,2.014517649088889,0.6265880698540734
LOC102725383,-0.20172214180119763,0.0036029341393205307,2.5109105495988024,2.7126326914,0.008923482691887176
LOC102725408,-0.008323433484763054,0.3289935015172333,2.1335179418263475,2.1418413753111105,0.4626249962948988
LOC102725436,0.08234925391683312,0.0013732205708692953,2.608701519694611,2.5263522657777777,0.0036661944762531474
LOC102725438,-0.006659327978842722,0.49557657672101463,2.284192316754491,2.290851644733334,0.623452336688835
LOC102725451,-0.12601295375156374,0.010115031820537275,2.8892490626706584,3.015262016422222,0.02294358362782719
LOC102725454,-0.195602237139322,0.0007983259425463803,2.254900099994012,2.450502337133334,0.002220483535796399
LOC103344931,-0.3402221967556889,4.231926442795903e-06,4.1614492048443115,4.5016714016,1.641961624744281e-05
LOC113230,-0.05655518007624716,0.18919418396831858,3.3233552697904187,3.379910449866666,0.2990303211657315
LOC142937,0.24345744592814533,0.01428617414521551,3.5083239299281446,3.2648664839999992,0.03145075189478792
LOC143188,0.020158748116565928,0.4560803452732777,2.645823672383233,2.625664924266667,0.5872984184968817
LOC145474,0.09558274962754565,0.12285604252563023,2.7408841172275453,2.6453013675999997,0.20871296799720968
LOC145678,0.02723903596793109,0.2748126443315994,2.272947609479042,2.245708573511111,0.4036795905435923
LOC145694,-0.013497858676646768,0.36637177811058963,2.2624240133233533,2.275921872,0.5021316810333228
LOC145783,-0.4088115345572847,1.8960002707649654e-05,6.318864761976048,6.727676296533333,6.715245541037525e-05
LOC145837,-0.11938155829913466,0.18959807615062732,2.929394066011976,3.048775624311111,0.29950317469803595
LOC145845,0.010506472801198097,0.2997631052968131,2.9374440464011977,2.9269375735999996,0.4311504977217142
LOC145945,0.008273672538123389,0.12209520086498779,2.3263433366047903,2.318069664066667,0.20766712725177822
LOC146513,-0.0015494638690620732,0.8353448784859097,2.4294835651976046,2.4310330290666666,0.8930329324248955
LOC146795,0.0013239124958084325,0.7745027098878925,2.3405495940958083,2.3392256816,0.8493949217681631
LOC146880,-0.29622902395715256,0.005180019621252786,3.6648358071317366,3.961064831088889,0.012476981675362013
LOC147004,-0.051906475534796215,0.10702133418535467,2.2375853982874254,2.2894918738222216,0.1861382079939882
LOC147791,-0.00015354429061842367,0.9805617924159574,2.334576619976048,2.3347301642666665,0.9877955089303344
LOC148413,-0.022624933572720884,0.6315322070077238,5.681302556916169,5.70392749048889,0.74039028983074
LOC148696,-0.016819321914836927,0.025469979436247122,1.8824335016407185,1.8992528235555555,0.0529679266952676
LOC148709,-0.0009491816618765192,0.8123613610483069,2.1246833096047903,2.125632491266667,0.8766958134420669
LOC149351,-0.0005381449688619533,0.921087036971724,2.2321981784311378,2.2327363233999997,0.9510140526134045
LOC149373,-0.016074434106320368,0.3765623971313471,2.29491717660479,2.3109916107111106,0.5122018694706154
LOC149703,-0.003087803376846221,0.3228394855842114,1.9167973230898203,1.9198851264666665,0.45632714092585136
LOC150005,0.01063311776061271,0.6861062690372587,3.145014828916168,3.134381711155555,0.7808869168023631
LOC150051,0.013265604844311607,0.5485044134612123,1.9673580948443115,1.9540924899999998,0.6714344326142281
LOC150776,0.39124191123965346,1.363193576869865e-07,6.889877652395209,6.498635741155556,6.395298142050957e-07
LOC151121,0.055826133420358914,0.02271789858627177,2.201946446820359,2.1461203134,0.0478447643274943
LOC151174,-0.0018401350161001417,0.67308869264079,2.088645241161677,2.090485376177777,0.7719820185283109
LOC151484,0.019367562527079052,0.010751883338533254,2.1576817626826346,2.1383142001555555,0.024275023760177705
LOC151657,0.022997922912574742,0.3534584925109271,1.9250717037125749,1.9020737808000001,0.4888160748915558
LOC151760,0.04069262057085821,0.2204370551127116,2.4649958059041914,2.424303185333333,0.33845120258883654
LOC152225,0.03521180284377845,0.07943517188565269,2.959177221221557,2.9239654183777786,0.1442800858460297
LOC152274,-0.003750462436993285,0.3571947531349067,2.2223417507185625,2.226092213155556,0.4926527187730824
LOC152578,-0.0062775751393213675,0.3380897224766234,2.150384675994012,2.1566622511333335,0.47236766305966926
LOC152586,-0.005007320689288441,0.4845586293015489,2.3696868115329344,2.374694132222223,0.613304278277338
LOC153546,-0.4274570201999994,2.314890635645156e-06,2.7846949320000003,3.2121519521999997,9.318208610760234e-06
LOC153577,-0.12490905893905646,0.13930759046038751,3.282015616305389,3.4069246752444453,0.23261988539874953
LOC153682,0.13627672897897503,0.08297199141201579,2.7652284034011974,2.6289516744222223,0.14977041013889583
LOC153684,-0.289885142512043,0.022358017007959426,5.303760283910179,5.593645426422222,0.047208511364166816
LOC153811,-0.16946340407691274,0.0007978704141949178,2.6096496180119764,2.779113022088889,0.00221948633152337
LOC153910,-0.037233823611310335,0.11829435440234297,2.217505378766467,2.2547392023777775,0.20238982715153866
LOC154761,-0.258825935184964,0.13979558642294113,5.608516439592814,5.867342374777778,0.23333258078179842
LOC154872,-0.053562906298735946,0.04371642965222675,2.499306606479042,2.552869512777778,0.08585681634703417
LOC155060,-0.08573086428343313,0.29499776601971067,4.4981670543832335,4.583897918666667,0.4263231989976617
LOC157273,0.0070877141900203,0.509711671437231,2.6419267493233534,2.634839035133333,0.6366526390699773
LOC157503,-0.03422174724204963,0.5238545426027343,2.775219526802395,2.8094412740444445,0.6494956071719172
LOC157562,-0.15115616491723305,0.05515838253549842,4.437674941838323,4.588831106755556,0.10507233306237648
LOC157740,-0.0012417860518962875,0.8187171744471935,2.2450266592814367,2.246268445333333,0.8808632036960021
LOC157860,0.016173707960347006,0.6078086110813306,2.9126828596047907,2.8965091516444437,0.7215292794297877
LOC157931,-0.04863926062741131,0.029325840613585338,2.009723665928144,2.058362926555555,0.060074781380502505
LOC158402,0.20737029140492336,0.0019534213017778756,2.9377452447604786,2.7303749533555552,0.005073130463641066
LOC158434,0.010224043098469693,0.6313423600146754,3.188660502209581,3.1784364591111114,0.740232782860477
LOC158960,0.007049405644044882,0.8991156137552045,5.175896040532934,5.168846634888889,0.9364114300180738
LOC1720,-0.002618610066001281,0.8469403507666603,2.723852245778443,2.726470855844444,0.901434836495504
LOC200609,0.028494487804657354,0.02929524985009507,2.5742658234491014,2.545771335644444,0.0600282389907017
LOC200772,-0.013221613506054553,0.16769416944462054,2.0834121689161678,2.0966337824222223,0.2709443257462692
LOC200830,-0.022856399832335672,0.48994735566158365,3.3375306301676653,3.360387030000001,0.6181073829696203
LOC202025,-0.4268087878219564,0.0017429126774887642,5.304342922311378,5.731151710133334,0.0045705263107097905
LOC202181,-0.5677587912180977,8.563958544485051e-05,4.811448051826348,5.379206843044446,0.00027663895453595646
LOC219688,0.0006894158952754914,0.8598057852828841,2.1810928014730537,2.1804033855777782,0.9098726408247717
LOC219690,-0.002203533266534219,0.5637198281804063,2.095857634155688,2.0980611674222223,0.6845610061284815
LOC220077,0.0007751184695941049,0.9779421238395639,2.6324790954251496,2.6317039769555555,0.986254994127477
LOC220729,-0.43960734944324464,0.0005612295195099281,5.872147282401198,6.311754631844443,0.00159752816700512
LOC221122,-0.0207023213081845,0.2835048854982109,2.9963957784251494,3.017098099733334,0.4131957971083457
LOC221272,-0.24513803886799623,0.00024074071763191345,3.7263805494431144,3.9715185883111106,0.0007235186679913542
LOC221814,-0.009267519919360812,0.07152699985778008,2.053956772347305,2.063224292266666,0.13169788956559028
LOC221946,0.003908029382169609,0.3533235909875485,2.123078006137725,2.1191699767555554,0.48869808740146964
LOC253044,-0.003031351548769212,0.7930731797393865,2.1981471119401195,2.2011784634888887,0.8630857283312958
LOC253573,0.01408826495302673,0.35973443016418727,2.916943080041916,2.9028548150888893,0.49536262006292736
LOC253805,-0.009163214595741653,0.4292708715088528,2.8565665039820356,2.8657297185777773,0.562688642737115
LOC254028,-0.0017954509838982169,0.5722510729938236,2.0129344568383236,2.014729907822222,0.691805164857798
LOC254057,0.21590756930086474,0.0004188805178477557,2.818713338011976,2.6028057687111112,0.001213316400602184
LOC254896,-0.06419468853892152,0.4008350715969339,4.7964556594610785,4.860650348,0.5371701773641332
LOC255177,-0.02302304568290081,0.3301022304701624,2.6956553040059883,2.718678349688889,0.46372806736399064
LOC255654,0.001741492951696566,0.5438292930355748,1.98678277748503,1.9850412845333334,0.667031962295162
LOC257152,0.22376144217112381,2.041196768671551e-07,3.3562671242155684,3.1325056820444446,9.364865062603788e-07
LOC257396,-0.00391408427970763,0.7061001181801598,2.6568425097425146,2.660756594022222,0.7968615322068687
LOC280665,-0.21645179781410517,0.0025267121142647534,3.2964782214970056,3.512930019311111,0.0064377698412447166
LOC283038,-0.00018997980133006465,0.9676250393377104,2.252284361443114,2.252474341244444,0.980937184896377
LOC283045,-0.0029743998491014167,0.7812064104115177,2.5495932205508987,2.5525676204,0.8546429506653689
LOC283070,-1.2157080195836318,6.49042106811296e-22,6.285128534149702,7.5008365537333335,1.8869229229787107e-20
LOC283075,-0.01414451628489699,0.6025695478599762,2.9198480206706585,2.9339925369555555,0.7172402067961843
LOC283112,-0.03144749567518268,0.19329168653206805,3.0541948860359285,3.085642381711111,0.30416188362130103
LOC283177,-0.01278723658895542,0.5826658742714839,2.4158008059221556,2.428588042511111,0.7005830681239976
LOC283194,0.0019305249153691584,0.8134124877973453,2.143210330982036,2.1412798060666667,0.8772508942165101
LOC283214,-0.012240303900998839,0.3242619551861319,2.494335735832335,2.506576039733334,0.45792225517569013
LOC283278,-2.5185690281622097,4.416630992296621e-21,4.771387826215569,7.289956854377778,1.1601896337973214e-19
LOC283335,-0.007855483152627851,0.37509799180176173,2.0848780624251497,2.0927335455777776,0.5107261397538865
LOC283352,0.14444536185296064,0.02925119212763471,2.851754496964072,2.707309135111111,0.05994869902188124
LOC283357,-0.17091703772202216,0.11787631200448435,6.326525815233534,6.497442852955556,0.20182668702107326
LOC283387,0.010758581597471117,0.018569945803610235,1.9450911330419163,1.9343325514444452,0.039902362883790586
LOC283435,-0.001907481781769249,0.6265878676797048,2.0895338653293414,2.0914413471111106,0.736253616090368
LOC283454,0.03072377583233532,0.07224347833838589,3.0199041448323354,2.989180369,0.13285089088428462
LOC283482,-0.005334631752893948,0.5778400034477211,2.3284855111137728,2.3338201428666667,0.6963091518045547
LOC283484,0.0010605379591481778,0.9398635458315305,2.7393904962035927,2.7383299582444445,0.9638329939772049
LOC283485,0.06971326460226246,0.1276191529059786,2.8949924756467067,2.8252792110444442,0.21577935401188222
LOC283516,-0.002029011745043441,0.6672720278633058,2.2032741622994014,2.205303174044445,0.7678125124478191
LOC283585,-0.011757691891816524,0.13163363357820557,2.24424995357485,2.2560076454666667,0.2216772813873852
LOC283588,-0.06426250375369191,0.43935740941061574,3.953528881179641,4.017791384933333,0.5720214202018089
LOC283665,0.017663219249767437,0.24141784028487884,2.754532653227545,2.7368694339777777,0.3638053612900036
LOC283674,-0.003103523454158541,0.4662150489662863,2.180180826634731,2.1832843500888894,0.5968554342182537
LOC283682,-0.0128858834247505,0.32332540938853205,2.186404910041916,2.1992907934666666,0.4569010787974562
LOC283692,-0.03216364313612807,0.053759932120146285,2.6527608337305386,2.6849244768666667,0.10275916849698806
LOC283693,-0.1489617589604797,0.003265636722882775,3.3494265652395208,3.4983883242000005,0.008148954980865732
LOC283713,0.026653608014238106,0.09954578093576336,2.9912485036586824,2.9645948956444443,0.1749180145772418
LOC283731,-0.0021114272009308266,0.5987832683818675,2.2858876189101798,2.2879990461111106,0.7146481749288899
LOC283737,-0.3026752699619428,0.039018580042331545,2.338197286526946,2.6408725564888886,0.07760301733036734
LOC283745,0.008056350196008033,0.571681665801516,2.1779019943293414,2.1698456441333334,0.6912848046618287
LOC283788,-0.41399252519334606,0.0007564755324870619,5.350951662784431,5.764944187977777,0.0021156533655181486
